customer_client.resource_name,customer_client.client_customer,customer_client.time_zone,customer_client.test_account,customer_client.manager,customer_client.descriptive_name,customer_client.currency_code,customer_client.id,customer_client.status
customers/9252466178/customerClients/9856282546,customers/9856282546,Asia/Riyadh,False,False,ﻣؤﺳﺳﺔ ﻋﺑداﻟﻌزﯾز ﻋدﻧﺎن ﺑن ﻓﺗﯾﻧﻲ ﺳﺎﻟم ﻟﻠﺗﻣوﯾل,SAR,9856282546,2
